(produit) type produit;(produit) numero AMM;(produit) nom produit;(produit) seconds noms commerciaux;(produit) titulaire;(produit) type commercial;(produit) gamme usage;(produit) mentions autorisees;(produit) Substances actives;(produit) fonctions;(produit) formulations;identifiant usage lib court;identifiant usage; date decision;stade cultural min (BBCH);stade cultural max (BBCH);etat usage;dose retenue;dose retenue unite;delai avant recolte jour;delai avant recolte bbch;nombre max d'application;date fin distribution;date fin utilisation;condition emploi;ZNT aquatique (en m);ZNT arthropodes non cibles (en m);ZNT plantes non cibles (en m);mentions autorisees;Unnamed: 29
PPP;2190950;LUCIFERE S;SATELLITE S;PLANTAN GmbH;Produit de revente;Professionnel;Utilisable en agriculture biologique | Liste biocontrôle;soufre (Sulphur) 800.0 g/L;Fongicide;Suspension concentrée;12703204;Vigne*Trt Part.Aer.*Oïdium(s);31/12/2019;10.0;79.0;Autorisé;12.5;L/ha;5.0;;8.0;;;- Intervalle minimum entre les applications : 7 jours. - Éviter les traitements tardifs sur raisin de table afin de limiter le phénomène de marquage.  ;5.0;;;;
PPP;2200389;CHECKMATE PUFFER LB/EA;;SUTERRA EUROPE BIOCONTROL SL;Produit de référence;Professionnel;Liste biocontrôle | Utilisable en agriculture biologique;(Z)-9-dodécen-1-yl acétate (Straight Chain Lepidopteran Pheromones) 104.2 g/kg | (E,Z)-7,9-dodécadien-1-yl acétate (Straight Chain Lepidopteran Pheromones) 91.1 g/kg;Attractif phéromone (confusion sexuelle);Générateur d'aérosol;12703104;Vigne*Trt Part.Aer.*Tordeuses de la grappe;22/07/2020;;;Autorisé;3.0;Diffuseur actif/ha;;;;;;Efficacité montrée sur Lobesia botrana et Empoecilia ambiguella. Installation avant le vol de la première génération. ;;;;;
PPP;2080038;PYREVERT;GREENPY;COPYR S.p.A;Produit de référence;Professionnel;Utilisable en agriculture biologique;pyréthrines (Pyrethrins) 18.61 g/L;Insecticide;Concentré émulsionnable;12703119;Vigne*Trt Part.Aer.*Cicadelles (1);06/03/2020;;;Autorisé;1.5;L/ha;28.0;;3.0;;;Uniquement autorisé dans le cadre de la lutte obligatoire contre la cicadelle de la flavescence dorée, telle que définie par l'arrêté du 19 décembre 2013 modifié, relatif à la lutte contre la flavescence dorée de la vigne et contre son agent vecteur. ;50.0;;;;
PPP;2150438;TWINGO;;BELCHIM CROP PROTECTION NV/SA;Produit de référence;Professionnel;;cymoxanil (Cymoxanil) 40.0 g/kg | folpel (Folpet) 334.0 g/kg;Fongicide;Granulé dispersable;12703203;Vigne*Trt Part.Aer.*Mildiou(s);30/11/2015;12.0;60.0;Autorisé;3.0;kg/ha;;;4.0;;;Pour des applications avant la floraison. 4 applications par an sur la culture toutes périodes d'application confondues ;5.0;;;;
PPP;2150438;TWINGO;;BELCHIM CROP PROTECTION NV/SA;Produit de référence;Professionnel;;cymoxanil (Cymoxanil) 40.0 g/kg | folpel (Folpet) 334.0 g/kg;Fongicide;Granulé dispersable;12703203;Vigne*Trt Part.Aer.*Mildiou(s);30/11/2015;60.0;83.0;Autorisé;3.0;kg/ha;28.0;;4.0;;;Sur raisin de cuve pour des applications à partir de la floraison. 4 applications par an sur la culture toutes périodes d'application confondues ;20.0;;;;
PPP;2150438;TWINGO;;BELCHIM CROP PROTECTION NV/SA;Produit de référence;Professionnel;;cymoxanil (Cymoxanil) 40.0 g/kg | folpel (Folpet) 334.0 g/kg;Fongicide;Granulé dispersable;12703203;Vigne*Trt Part.Aer.*Mildiou(s);30/11/2015;60.0;69.0;Autorisé;3.0;kg/ha;;;4.0;;;Sur raisin de table pour des applications à partir de la floraison. 4 applications par an sur la culture toutes périodes d'application confondues;20.0;;;;
PPP;2210251;VIDERYO F;VINCYA F | DAIMYO F;ISK BIOSCIENCES EUROPE N.V;Produit de référence;Professionnel;;folpel (Folpet) 400.0 g/L | cyazofamide (Cyazofamid) 40.0 g/L;Fongicide;Suspension concentrée;12703203;Vigne*Trt Part.Aer.*Mildiou(s);26/03/2021;15.0;;Autorisé;2.5;L/ha;28.0;;2.0;;;Uniquement sur raisin de cuve.;20.0;;;;
PPP;2210251;VIDERYO F;VINCYA F | DAIMYO F;ISK BIOSCIENCES EUROPE N.V;Produit de référence;Professionnel;;folpel (Folpet) 400.0 g/L | cyazofamide (Cyazofamid) 40.0 g/L;Fongicide;Suspension concentrée;12703203;Vigne*Trt Part.Aer.*Mildiou(s);26/03/2021;15.0;69.0;Autorisé;2.5;L/ha;;;2.0;;;Uniquement sur raisin de table.;20.0;;;;
PPP;9500432;ORYTIS;FLANKER | JOKARI;CHEMINOVA A/S;Produit de référence;Professionnel;;acrinathrine (Acrinathrin) 75.0 g/L;Insecticide;Emulsion de type aqueux;12703101;Vigne*Trt Part.Aer.*Acariens;31/10/2018;61.0;69.0;Autorisé;0.3;L/ha;28.0;;2.0;;;Uniquement sur raisin de table. 2 applications maximum par an et par parcelle.;50.0;;;;
PPP;9500432;ORYTIS;FLANKER | JOKARI;CHEMINOVA A/S;Produit de référence;Professionnel;;acrinathrine (Acrinathrin) 75.0 g/L;Insecticide;Emulsion de type aqueux;12703119;Vigne*Trt Part.Aer.*Cicadelles (1);21/03/2019;67.0;81.0;Autorisé;0.2;L/ha;28.0;;2.0;;;2 applications maximum par an et par parcelle. ;50.0;;;;
PPP;9500432;ORYTIS;FLANKER | JOKARI;CHEMINOVA A/S;Produit de référence;Professionnel;;acrinathrine (Acrinathrin) 75.0 g/L;Insecticide;Emulsion de type aqueux;12703141;Vigne*Trt Part.Aer.*Thrips;31/10/2018;61.0;69.0;Autorisé;0.3;L/ha;28.0;;2.0;;;Uniquement sur raisin de table. 2 applications maximum par an et par parcelle.;50.0;;;;
PPP;9500432;ORYTIS;FLANKER | JOKARI;CHEMINOVA A/S;Produit de référence;Professionnel;;acrinathrine (Acrinathrin) 75.0 g/L;Insecticide;Emulsion de type aqueux;12703101;Vigne*Trt Part.Aer.*Acariens;31/10/2018;67.0;81.0;Autorisé;0.3;L/ha;28.0;;2.0;;;Uniquement sur raisin de cuve. 2 applications maximum par an et par parcelle.;50.0;;;;
PPP;9500432;ORYTIS;FLANKER | JOKARI;CHEMINOVA A/S;Produit de référence;Professionnel;;acrinathrine (Acrinathrin) 75.0 g/L;Insecticide;Emulsion de type aqueux;12703141;Vigne*Trt Part.Aer.*Thrips;31/10/2018;67.0;81.0;Autorisé;0.3;L/ha;28.0;;2.0;;;Uniquement sur raisin de cuve. 2 applications maximum par an et par parcelle. ;50.0;;;;
PPP;2150279;RIZA;;CHEMINOVA A/S;Produit de référence;Professionnel;;tébuconazole (Tebuconazole) 200.0 g/L;Fongicide | Régulateur de croissance;Concentré émulsionnable;12703206;Vigne*Trt Part.Aer.*Black rot;07/08/2015;;;Autorisé;0.38;L/ha;14.0;;2.0;;;Uniquement sur raisin de cuve;5.0;;;;
PPP;2210263;AZUMO JARDIN;;AFEPASA (AZUFRERA Y FERTILIZANTES PALLARES SA);Deuxième gamme;Amateur / emploi autorisé dans les jardins;Liste biocontrôle | Production biologique amateur | Emploi autorisé dans les jardins;soufre (Sulphur) 800.0 g/kg;Fongicide | Acaricide;Granulé dispersable;12703115;Vigne*Trt Part.Aer.*Erinose;07/04/2021;5.0;;Autorisé;2.0;g/m²;;;1.0;;;;5.0;;;;
PPP;2210263;AZUMO JARDIN;;AFEPASA (AZUFRERA Y FERTILIZANTES PALLARES SA);Deuxième gamme;Amateur / emploi autorisé dans les jardins;Liste biocontrôle | Production biologique amateur | Emploi autorisé dans les jardins;soufre (Sulphur) 800.0 g/kg;Fongicide | Acaricide;Granulé dispersable;12703204;Vigne*Trt Part.Aer.*Oïdium(s);07/04/2021;15.0;;Autorisé;1.25;g/m²;;;8.0;;;;5.0;;;;
PPP;9200482;DELFIN;WASCO WG;CERTIS EUROPE BV;Produit de référence;Professionnel;Utilisable en agriculture biologique | Mention abeille | Liste biocontrôle;Bacillus thuringiensis subsp. kurstaki souche SA 11 (Bacillus thuringiensis subsp. kurstaki strain SA 11) 32000000 UI/g;Insecticide;Granulé dispersable;12703104;Vigne*Trt Part.Aer.*Tordeuses de la grappe;29/06/2017;69.0;89.0;Autorisé;0.75;kg/ha;3.0;;6.0;;;Intervalle minimum entre les applications : 7 jours. Emploi autorisé au cours des périodes de production d'exsudats, en dehors de la présence d'abeilles. Emploi autorisé durant la floraison en dehors de la présence d'abeilles.;5.0;;;Mention abeille;
PPP;9200482;DELFIN;WASCO WG;CERTIS EUROPE BV;Produit de référence;Professionnel;Utilisable en agriculture biologique | Mention abeille | Liste biocontrôle;Bacillus thuringiensis subsp. kurstaki souche SA 11 (Bacillus thuringiensis subsp. kurstaki strain SA 11) 32000000 UI/g;Insecticide;Granulé dispersable;12703117;Vigne*Trt Part.Aer.*Chenilles phytophages;31/03/2020;53.0;89.0;Autorisé;0.75;kg/ha;3.0;;6.0;;;Emploi autorisé au cours des périodes de production d'exsudats, en dehors de la présence d'abeilles. Emploi autorisé durant la floraison en dehors de la présence d'abeilles. Usage autorisé dans le cadre de l'article 51 du règlement (CE) n°1107/2009.;5.0;;;Mention abeille;
PPP;2200905;PUPITRE;;PHYTEUROP;Produit de revente;Professionnel;;difénoconazole (Difenoconazole) 250.0 g/L;Fongicide;Concentré émulsionnable;12703204;Vigne*Trt Part.Aer.*Oïdium(s);06/11/2020;;;Autorisé;0.2;L/ha;21.0;;2.0;;;- Limitation à 2 applications maximum sur la culture afin de limiter les risques de résistances.;5.0;;;;
PPP;2200905;PUPITRE;;PHYTEUROP;Produit de revente;Professionnel;;difénoconazole (Difenoconazole) 250.0 g/L;Fongicide;Concentré émulsionnable;12703207;Vigne*Trt Part.Aer.*Rougeot parasitaire;06/11/2020;;;Autorisé;0.2;L/ha;21.0;;2.0;;;- Limitation à 2 applications maximum sur la culture afin de limiter les risques de résistances.;5.0;;;;
PPP;2200905;PUPITRE;;PHYTEUROP;Produit de revente;Professionnel;;difénoconazole (Difenoconazole) 250.0 g/L;Fongicide;Concentré émulsionnable;12703206;Vigne*Trt Part.Aer.*Black rot;06/11/2020;;;Autorisé;0.2;L/ha;21.0;;2.0;;;- Limitation à 2 applications maximum sur la culture afin de limiter les risques de résistances. - Une troisième application est possible pour lutter spécifiquement contre le black rot.;5.0;;;;
PPP;9800466;SYSTHANE 20 EW;MYCLOSS FORT | SYSTHANE POWER;CORTEVA AGRISCIENCE FRANCE S.A.S.;Produit de référence;Professionnel;;myclobutanil (Myclobutanil) 200.0 g/L;Fongicide;Emulsion de type aqueux;12703206;Vigne*Trt Part.Aer.*Black rot;10/03/2017;55.0;85.0;Autorisé;0.28;L/ha;14.0;;2.0;;;2 applications par cycle cultural sur l'ensemble du complexe de maladie. Intervalle minimum entre les applications : 8 jours. ;5.0;;;;
PPP;9800466;SYSTHANE 20 EW;MYCLOSS FORT | SYSTHANE POWER;CORTEVA AGRISCIENCE FRANCE S.A.S.;Produit de référence;Professionnel;;myclobutanil (Myclobutanil) 200.0 g/L;Fongicide;Emulsion de type aqueux;12703204;Vigne*Trt Part.Aer.*Oïdium(s);10/03/2017;55.0;85.0;Autorisé;0.28;L/ha;14.0;;2.0;;;2 applications par cycle cultural sur l'ensemble du complexe de maladie. Intervalle minimum entre les applications : 8 jours. ;5.0;;;;
PPP;2170110;SYSTHANE FLEX;LICORNE FLEX;CORTEVA AGRISCIENCE FRANCE S.A.S.;Produit de référence;Professionnel;;myclobutanil (Myclobutanil) 25.0 g/L;Fongicide;Emulsion de type aqueux;12703206;Vigne*Trt Part.Aer.*Black rot;04/04/2017;55.0;85.0;Autorisé;2.25;L/ha;14.0;;2.0;;;2 applications par cycle cultural sur l'ensemble du complexe de maladie. Intervalle minimum entre les applications : 10 jours. Diminution de 3 à 2 applications en raison d'un risque de résistance. ;5.0;;;;
PPP;2170110;SYSTHANE FLEX;LICORNE FLEX;CORTEVA AGRISCIENCE FRANCE S.A.S.;Produit de référence;Professionnel;;myclobutanil (Myclobutanil) 25.0 g/L;Fongicide;Emulsion de type aqueux;12703204;Vigne*Trt Part.Aer.*Oïdium(s);04/04/2017;55.0;85.0;Autorisé;2.25;L/ha;14.0;;2.0;;;2 applications par cycle cultural sur l'ensemble du complexe de maladie. Intervalle minimum entre les applications : 10 jours. Diminution de 3 à 2 applications en raison d'un risque de résistance.;5.0;;;;
PPP;9500040;PILOT;SMILAX | COURSIER | LARIO | TARGA SUPER;NISSAN CHEMICAL EUROPE SAS;Produit de référence;Professionnel;;quizalofop-P-éthyl (Quizalofop-P-ethyl) 50.0 g/L;Herbicide;Concentré émulsionnable;12705902;Vigne*Désherbage*Cult. Installées;24/03/2017;;;Retrait;1.2;L/ha;;;;24/09/2017;24/09/2018;;;;;;
PPP;9500040;PILOT;SMILAX | COURSIER | LARIO | TARGA SUPER;NISSAN CHEMICAL EUROPE SAS;Produit de référence;Professionnel;;quizalofop-P-éthyl (Quizalofop-P-ethyl) 50.0 g/L;Herbicide;Concentré émulsionnable;12705901;Vigne*Désherbage*Pépi. Jeunes plantat.;24/03/2017;;;Retrait;1.2;L/ha;;;;24/09/2017;24/09/2018;;;;;;
PPP;9500040;PILOT;SMILAX | COURSIER | LARIO | TARGA SUPER;NISSAN CHEMICAL EUROPE SAS;Produit de référence;Professionnel;;quizalofop-P-éthyl (Quizalofop-P-ethyl) 50.0 g/L;Herbicide;Concentré émulsionnable;12705902;Vigne*Désherbage*Cult. Installées;24/03/2017;;;Retrait;3.0;L/ha;;;;24/09/2017;24/09/2018;;;;;;
PPP;9500040;PILOT;SMILAX | COURSIER | LARIO | TARGA SUPER;NISSAN CHEMICAL EUROPE SAS;Produit de référence;Professionnel;;quizalofop-P-éthyl (Quizalofop-P-ethyl) 50.0 g/L;Herbicide;Concentré émulsionnable;12705901;Vigne*Désherbage*Pépi. Jeunes plantat.;24/03/2017;;;Retrait;3.0;L/ha;;;;24/09/2017;24/09/2018;;;;;;
PPP;2200059;LIMOCIDE J;LIMOCIDE GARDEN | OILIXIR | ORIANGE;VIVAGRO;Produit de référence;Amateur / emploi autorisé dans les jardins;Liste biocontrôle | Production biologique amateur | Emploi autorisé dans les jardins;huile essentielle d'orange (Orange oil) 60.0 g/L;Insecticide | Fongicide | Acaricide;Micro-émulsion;12703203;Vigne*Trt Part.Aer.*Mildiou(s);11/03/2020;12.0;77.0;Autorisé;1.6;mL/10 m²;;;6.0;;;6 applications maximum par an pour contrôler l'ensemble des maladies et des ravageurs.;5.0;;;;
PPP;2200059;LIMOCIDE J;LIMOCIDE GARDEN | OILIXIR | ORIANGE;VIVAGRO;Produit de référence;Amateur / emploi autorisé dans les jardins;Liste biocontrôle | Production biologique amateur | Emploi autorisé dans les jardins;huile essentielle d'orange (Orange oil) 60.0 g/L;Insecticide | Fongicide | Acaricide;Micro-émulsion;12703204;Vigne*Trt Part.Aer.*Oïdium(s);11/03/2020;12.0;77.0;Autorisé;1.6;mL/10 m²;;;6.0;;;6 applications maximum par an pour contrôler l'ensemble des maladies et des ravageurs.;5.0;;;;
PPP;2200059;LIMOCIDE J;LIMOCIDE GARDEN | OILIXIR | ORIANGE;VIVAGRO;Produit de référence;Amateur / emploi autorisé dans les jardins;Liste biocontrôle | Production biologique amateur | Emploi autorisé dans les jardins;huile essentielle d'orange (Orange oil) 60.0 g/L;Insecticide | Fongicide | Acaricide;Micro-émulsion;12703101;Vigne*Trt Part.Aer.*Acariens;11/03/2020;40.0;89.0;Autorisé;2.0;mL/10 m²;1.0;;2.0;;;6 applications maximum par an pour contrôler l'ensemble des maladies et des ravageurs.;5.0;;;;
PPP;2200059;LIMOCIDE J;LIMOCIDE GARDEN | OILIXIR | ORIANGE;VIVAGRO;Produit de référence;Amateur / emploi autorisé dans les jardins;Liste biocontrôle | Production biologique amateur | Emploi autorisé dans les jardins;huile essentielle d'orange (Orange oil) 60.0 g/L;Insecticide | Fongicide | Acaricide;Micro-émulsion;12703115;Vigne*Trt Part.Aer.*Erinose;11/03/2020;40.0;89.0;Autorisé;2.0;mL/10 m²;1.0;;2.0;;;Efficacité montrée sur Colomerus vitis. 6 applications maximum par an pour contrôler l'ensemble des maladies et des ravageurs.;5.0;;;;
PPP;2200059;LIMOCIDE J;LIMOCIDE GARDEN | OILIXIR | ORIANGE;VIVAGRO;Produit de référence;Amateur / emploi autorisé dans les jardins;Liste biocontrôle | Production biologique amateur | Emploi autorisé dans les jardins;huile essentielle d'orange (Orange oil) 60.0 g/L;Insecticide | Fongicide | Acaricide;Micro-émulsion;12703119;Vigne*Trt Part.Aer.*Cicadelles (1);11/03/2020;40.0;89.0;Autorisé;1.6;mL/10 m²;1.0;;6.0;;;Efficacité montrée sur Empoasca vitis et Metcalfa pruinosa. 6 applications maximum par an pour contrôler l'ensemble des maladies et des ravageurs.;5.0;;;;
PPP;2200059;LIMOCIDE J;LIMOCIDE GARDEN | OILIXIR | ORIANGE;VIVAGRO;Produit de référence;Amateur / emploi autorisé dans les jardins;Liste biocontrôle | Production biologique amateur | Emploi autorisé dans les jardins;huile essentielle d'orange (Orange oil) 60.0 g/L;Insecticide | Fongicide | Acaricide;Micro-émulsion;12703141;Vigne*Trt Part.Aer.*Thrips;11/03/2020;12.0;89.0;Autorisé;1.6;mL/10 m²;1.0;;6.0;;;6 applications maximum par an pour contrôler l'ensemble des maladies et des ravageurs.;5.0;;;;
PPP;9300257;CORAIL;FORMOSE | STIKINE;BAYER SAS;Produit de référence;Professionnel;;tébuconazole (Tebuconazole) 250.0 g/L;Fongicide;Emulsion de type aqueux;12703206;Vigne*Trt Part.Aer.*Black rot;12/06/2012;;;Autorisé;0.3;L/ha;14.0;;2.0;;;Raisin de cuve: ;5.0;;;;
PPP;9300257;CORAIL;FORMOSE | STIKINE;BAYER SAS;Produit de référence;Professionnel;;tébuconazole (Tebuconazole) 250.0 g/L;Fongicide;Emulsion de type aqueux;12703204;Vigne*Trt Part.Aer.*Oïdium(s);12/06/2012;;;Autorisé;0.4;L/ha;14.0;;2.0;;;Raisin de cuve: ;5.0;;;;
PPP;9300257;CORAIL;FORMOSE | STIKINE;BAYER SAS;Produit de référence;Professionnel;;tébuconazole (Tebuconazole) 250.0 g/L;Fongicide;Emulsion de type aqueux;12703207;Vigne*Trt Part.Aer.*Rougeot parasitaire;12/06/2012;;;Autorisé;0.4;L/ha;14.0;;2.0;;;Raisin de cuve: ;5.0;;;;
PPP;9400280;PLEDGE;RAMI;PHILAGRO France;Produit de référence;Professionnel;;flumioxazine (Flumioxazine) 50.0 %;Herbicide;Poudre mouillable;12705902;Vigne*Désherbage*Cult. Installées;08/10/2010;7.0;;Autorisé;1.2;kg/ha;;;1.0;;;Stade d'application : Sur vigne de plus de 4 ans en pré-levée des mauvaises herbes avant le débourrement de la vigne;50.0;5.0;5.0;;
PPP;2160374;ELAN;FOEN;CORTEVA AGRISCIENCE FRANCE S.A.S.;Produit de référence;Professionnel;;pénoxsulame (Penoxsulam) 1.4 g/L | oryzalin (Oryzalin) 480.0 g/L;Herbicide;Suspension concentrée;12705902;Vigne*Désherbage*Cult. Installées;20/06/2016;0.0;75.0;Autorisé;5.0;L/ha;56.0;;1.0;;;Ne pas appliquer ce produit sur plus de 40 % de la surface de la parcelle, soit une dose maximale d'utilisation de 2 L/ha sur la surface traitée, en traitement dirigé sur les rangs. Ne pas appliquer sur jeune vigne (moins de 4 ans). ;20.0;;;;
PPP;2130152;LUNA SENSATION;LUNA XTEND;BAYER SAS;Produit de référence;Professionnel;;trifloxystrobine (Trifloxystrobin) 250.0 g/L | fluopyram (Fluopyram) 250.0 g/L;Fongicide;Suspension concentrée;12703206;Vigne*Trt Part.Aer.*Black rot;31/07/2018;15.0;85.0;Autorisé;0.2;L/ha;14.0;;2.0;;;2 applications maximum sur la culture. ;5.0;;;;
PPP;2130152;LUNA SENSATION;LUNA XTEND;BAYER SAS;Produit de référence;Professionnel;;trifloxystrobine (Trifloxystrobin) 250.0 g/L | fluopyram (Fluopyram) 250.0 g/L;Fongicide;Suspension concentrée;12703204;Vigne*Trt Part.Aer.*Oïdium(s);31/07/2018;15.0;85.0;Autorisé;0.2;L/ha;14.0;;2.0;;;2 applications maximum sur la culture, sur un complexe de maladies.  ;5.0;;;;
PPP;2120030;ISONET LE;;CBC BIOGARD SAS;Produit de référence;Professionnel;Utilisable en agriculture biologique | Liste biocontrôle;(E,Z)-7,9-dodécadien-1-yl acétate (Straight Chain Lepidopteran Pheromones) 47.25 % | (Z)-9-dodécen-1-yl acétate (Straight Chain Lepidopteran Pheromones) 47.25 %;Attractif phéromone (confusion sexuelle);Produit diffuseur de vapeur;12703104;Vigne*Trt Part.Aer.*Tordeuses de la grappe;21/02/2012;;;Autorisé;500.0;diffuseurs/ha;;;;;;Répartir de manière homogène les diffuseurs.;;;;;
PPP;2210110;KENOTRAP COMPLET;;KENOGARD S.A.;Produit de référence;Professionnel;Liste biocontrôle;esfenvalérate (Esfenvalerate) 40.0 mg/piège;Insecticide;Piège prêt à l'emploi;12703140;Vigne*Trt Part.Aer.*Mouches;13/04/2021;71.0;;Autorisé;75.0;pièges/ha;;;1.0;;;;;;;;
PPP;2171056;FOLPET 80% WG;;SHARDA CROPCHEM ESPAÑA S.L.;Produit de référence;Professionnel;;folpel (Folpet) 800.0 g/kg;Fongicide;Granulé dispersable;12703202;Vigne*Trt Part.Aer.*Excoriose;19/01/2018;15.0;59.0;Autorisé;1.875;kg/ha;;;7.0;;;Uniquement sur raisin de cuve. Intervalle minimum entre les applications : 10 jours. 7 applications par an et par culture sur l'ensemble du complexe de maladies.;20.0;;;;
PPP;2171056;FOLPET 80% WG;;SHARDA CROPCHEM ESPAÑA S.L.;Produit de référence;Professionnel;;folpel (Folpet) 800.0 g/kg;Fongicide;Granulé dispersable;12703203;Vigne*Trt Part.Aer.*Mildiou(s);19/01/2018;15.0;59.0;Autorisé;1.875;kg/ha;;;7.0;;;Uniquement sur raisin de cuve. Intervalle minimum entre les applications : 10 jours. 7 applications par an et par culture sur l'ensemble du complexe de maladies.;20.0;;;;
PPP;2171056;FOLPET 80% WG;;SHARDA CROPCHEM ESPAÑA S.L.;Produit de référence;Professionnel;;folpel (Folpet) 800.0 g/kg;Fongicide;Granulé dispersable;12703202;Vigne*Trt Part.Aer.*Excoriose;19/01/2018;69.0;;Autorisé;1.875;kg/ha;28.0;;7.0;;;Uniquement sur raisin de cuve. Intervalle minimum entre les applications : 10 jours. 7 applications par an et par culture sur l'ensemble du complexe de maladies.;20.0;;;;
PPP;2171056;FOLPET 80% WG;;SHARDA CROPCHEM ESPAÑA S.L.;Produit de référence;Professionnel;;folpel (Folpet) 800.0 g/kg;Fongicide;Granulé dispersable;12703203;Vigne*Trt Part.Aer.*Mildiou(s);19/01/2018;69.0;;Autorisé;1.875;kg/ha;28.0;;7.0;;;Uniquement sur raisin de cuve. Intervalle minimum entre les applications : 10 jours. 7 applications par an et par culture sur l'ensemble du complexe de maladies.;20.0;;;;
PPP;8400528;CENT 7;GALLERY;CORTEVA AGRISCIENCE FRANCE S.A.S.;Produit de référence;Professionnel;;isoxabène (Isoxaben) 125.0 g/L;Herbicide;Suspension concentrée;12705902;Vigne*Désherbage*Cult. Installées;14/04/2017;0.0;3.0;Autorisé;6.0;L/ha;;;1.0;;;- Ne pas appliquer sur plus de 30% de la surface.;5.0;;20.0;;
PPP;8400528;CENT 7;GALLERY;CORTEVA AGRISCIENCE FRANCE S.A.S.;Produit de référence;Professionnel;;isoxabène (Isoxaben) 125.0 g/L;Herbicide;Suspension concentrée;12705901;Vigne*Désherbage*Pépi. Jeunes plantat.;14/04/2017;0.0;69.0;Autorisé;6.0;L/ha;;;1.0;;;- Ne pas appliquer sur plus de 30% de la surface.;5.0;;20.0;;
PPP;2190054;FYCILIA;LASERIO;CORTEVA AGRISCIENCE FRANCE S.A.S.;Deuxième gamme;Professionnel;Utilisable en agriculture biologique;spinosad (Spinosad) 24.0 g/L;Insecticide;Suspension concentrée;12703117;Vigne*Trt Part.Aer.*Chenilles phytophages;18/03/2019;12.0;58.0;Autorisé;2.0;L/ha;14.0;;2.0;;;3 applications par an et par cycle cultural pour contrôler l'ensemble des ravageurs.;20.0;5.0;;;
PPP;2190054;FYCILIA;LASERIO;CORTEVA AGRISCIENCE FRANCE S.A.S.;Deuxième gamme;Professionnel;Utilisable en agriculture biologique;spinosad (Spinosad) 24.0 g/L;Insecticide;Suspension concentrée;12703117;Vigne*Trt Part.Aer.*Chenilles phytophages;18/03/2019;71.0;85.0;Autorisé;2.0;L/ha;14.0;;2.0;;;3 applications par an et par cycle cultural pour contrôler l'ensemble des ravageurs.;20.0;5.0;;;
PPP;2190054;FYCILIA;LASERIO;CORTEVA AGRISCIENCE FRANCE S.A.S.;Deuxième gamme;Professionnel;Utilisable en agriculture biologique;spinosad (Spinosad) 24.0 g/L;Insecticide;Suspension concentrée;12703140;Vigne*Trt Part.Aer.*Mouches;18/03/2019;12.0;58.0;Autorisé;2.0;L/ha;14.0;;2.0;;;3 applications par an et par cycle cultural pour contrôler l'ensemble des ravageurs.;20.0;5.0;;;
PPP;2190054;FYCILIA;LASERIO;CORTEVA AGRISCIENCE FRANCE S.A.S.;Deuxième gamme;Professionnel;Utilisable en agriculture biologique;spinosad (Spinosad) 24.0 g/L;Insecticide;Suspension concentrée;12703140;Vigne*Trt Part.Aer.*Mouches;18/03/2019;71.0;85.0;Autorisé;2.0;L/ha;14.0;;2.0;;;3 applications par an et par cycle cultural pour contrôler l'ensemble des ravageurs.;20.0;5.0;;;
